GameUID,PitchNo,PitchUID,PlayID,Date,Time,UTCDate,UTCTime,LocalDateTime,UTCDateTime,PitcherTeam,BatterTeam,PitchCall,PlayResult,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ,1B_Name,1B_Id,2B_Name,2B_Id,3B_Name,3B_Id,SS_Name,SS_Id,LF_Name,LF_Id,CF_Name,CF_Id,RF_Name,RF_Id,FHC
197d7303-619e-4e4b-bd3f-ff73083c07c6,1,ba3bd0d0-2d4d-11f1-8dae-b3d58bc9f52b,08c8b53f-4afe-4f89-84c3-2436909d459c,2026-03-31,18:05:28.20,2026-03-31,22:05:28.20,2026-03-31T18:05:28.2042368-04:00,2026-03-31T22:05:28.2042368Z,APP_MOU,NCA_BUL,BallCalled,Undefined,NoShift,96.86786,55.46829,152.02771,21.4318,75.03006,-52.76264,142.24005,-46.44872,273.97006,-123.4066,313.31421,14.54437,247.40283,144.1113,"Puig, Ethan",813911,"Zamora, Joseph",1000128701,"Mummau, Jake",701417,"Xuereb, Jonathan",804436,"Soul, Nico",1000275968,"Evans, Charlie",813602,"Luft, Riley",1000102710,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,2,c74cd8f0-2d4d-11f1-8dae-b3d58bc9f52b,58ef6e3f-a765-4546-8ab5-40b9511002a1,2026-03-31,18:05:50.04,2026-03-31,22:05:50.04,2026-03-31T18:05:50.0419584-04:00,2026-03-31T22:05:50.0419584Z,APP_MOU,NCA_BUL,BallCalled,Undefined,NoShift,96.68105,57.87273,152.12605,21.86742,76.85989,-55.44429,142.01039,-46.6433,272.94555,-123.25446,312.84495,14.2968,249.64548,144.6922,"Puig, Ethan",813911,"Zamora, Joseph",1000128701,"Mummau, Jake",701417,"Xuereb, Jonathan",804436,"Soul, Nico",1000275968,"Evans, Charlie",813602,"Luft, Riley",1000102710,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,3,d54e5b90-2d4d-11f1-8dae-b3d58bc9f52b,f1c22607-2409-4311-b400-39e7a3e8b3b5,2026-03-31,18:06:13.52,2026-03-31,22:06:13.52,2026-03-31T18:06:13.5204352-04:00,2026-03-31T22:06:13.5204352Z,APP_MOU,NCA_BUL,StrikeCalled,Undefined,NoShift,94.36943,56.35992,152.37312,18.28641,73.35129,-54.15597,141.00631,-46.83567,272.31808,-124.47297,314.03024,13.80188,248.92952,143.77589,"Puig, Ethan",813911,"Zamora, Joseph",1000128701,"Mummau, Jake",701417,"Xuereb, Jonathan",804436,"Soul, Nico",1000275968,"Evans, Charlie",813602,"Luft, Riley",1000102710,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,4,df993ed0-2d4d-11f1-8dae-b3d58bc9f52b,a82892a2-9d19-4495-98aa-22eaa367ee1f,2026-03-31,18:06:30.80,2026-03-31,22:06:30.80,2026-03-31T18:06:30.8072960-04:00,2026-03-31T22:06:30.8072960Z,APP_MOU,NCA_BUL,StrikeCalled,Undefined,NoShift,97.06512,55.27081,152.04194,18.06769,74.31711,-54.42268,141.48061,-47.21376,271.60222,-126.0691,310.37117,14.09022,249.74667,145.35806,"Puig, Ethan",813911,"Zamora, Joseph",1000128701,"Mummau, Jake",701417,"Xuereb, Jonathan",804436,"Soul, Nico",1000275968,"Evans, Charlie",813602,"Luft, Riley",1000102710,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,5,e8fe55f0-2d4d-11f1-8dae-b3d58bc9f52b,f00eda03-91cd-40d8-90fd-890b41e07d4e,2026-03-31,18:06:46.60,2026-03-31,22:06:46.60,2026-03-31T18:06:46.6035200-04:00,2026-03-31T22:06:46.6035200Z,APP_MOU,NCA_BUL,InPlay,Out,NoShift,100.2779,57.06136,153.95123,17.83106,100.83876,-68.9086,141.5456,-46.87479,271.78011,-123.83471,311.17849,14.22431,252.627,147.62522,"Puig, Ethan",813911,"Zamora, Joseph",1000128701,"Mummau, Jake",701417,"Xuereb, Jonathan",804436,"Soul, Nico",1000275968,"Evans, Charlie",813602,"Luft, Riley",1000102710,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,6,fbac2290-2d4d-11f1-8dae-b3d58bc9f52b,f7441bbc-05d9-4239-8e52-4c877671e87a,2026-03-31,18:07:17.89,2026-03-31,22:07:17.89,2026-03-31T18:07:17.8923008-04:00,2026-03-31T22:07:17.8923008Z,APP_MOU,NCA_BUL,BallCalled,Undefined,NoShift,92.32711,71.32303,145.31447,44.0848,101.51881,-67.70139,150.2439,-25.84401,247.81269,-142.16538,323.86282,-19.47918,275.65952,131.80611,"Puig, Ethan",813911,"Zamora, Joseph",1000128701,"Mummau, Jake",701417,"Xuereb, Jonathan",804436,"Soul, Nico",1000275968,"Evans, Charlie",813602,"Luft, Riley",1000102710,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,7,053b2fe0-2d4e-11f1-8dae-b3d58bc9f52b,7e1bb556-6446-4a18-986e-ad10e93eeec0,2026-03-31,18:07:33.95,2026-03-31,22:07:33.95,2026-03-31T18:07:33.9584000-04:00,2026-03-31T22:07:33.9584000Z,APP_MOU,NCA_BUL,BallCalled,Undefined,NoShift,90.2934,71.62749,145.92318,45.21401,95.13102,-50.40747,149.99591,-25.27065,247.72987,-144.2465,324.4269,-18.96636,278.82443,134.21837,"Puig, Ethan",813911,"Zamora, Joseph",1000128701,"Mummau, Jake",701417,"Xuereb, Jonathan",804436,"Soul, Nico",1000275968,"Evans, Charlie",813602,"Luft, Riley",1000102710,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,8,108f93e0-2d4e-11f1-8dae-b3d58bc9f52b,727fd23b-8529-40b4-81f3-2e4214344938,2026-03-31,18:07:52.98,2026-03-31,22:07:52.98,2026-03-31T18:07:52.9835008-04:00,2026-03-31T22:07:52.9835008Z,APP_MOU,NCA_BUL,BallCalled,Undefined,NoShift,90.4795,70.65219,145.85497,44.61466,86.46729,-46.0015,150.002,-25.79793,240.89404,-140.96635,322.72614,-18.73464,277.67825,135.54582,"Puig, Ethan",813911,"Zamora, Joseph",1000128701,"Mummau, Jake",701417,"Xuereb, Jonathan",804436,"Soul, Nico",1000275968,"Evans, Charlie",813602,"Luft, Riley",1000102710,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,9,1b131350-2d4e-11f1-8dae-b3d58bc9f52b,d7f02c06-1e08-492f-a09e-905a4ee0174f,2026-03-31,18:08:10.63,2026-03-31,22:08:10.63,2026-03-31T18:08:10.6350080-04:00,2026-03-31T22:08:10.6350080Z,APP_MOU,NCA_BUL,BallCalled,Undefined,NoShift,89.34043,71.94188,146.30501,44.90856,95.75505,-54.48102,149.88092,-26.36453,245.17181,-145.34434,322.52667,-19.45052,278.93659,136.20971,"Puig, Ethan",813911,"Zamora, Joseph",1000128701,"Mummau, Jake",701417,"Xuereb, Jonathan",804436,"Soul, Nico",1000275968,"Evans, Charlie",813602,"Luft, Riley",1000102710,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,10,2d878070-2d4e-11f1-8dae-b3d58bc9f52b,9e1dfcc3-4be3-4989-a069-d09a33c42b25,2026-03-31,18:08:41.55,2026-03-31,22:08:41.55,2026-03-31T18:08:41.5507456-04:00,2026-03-31T22:08:41.5507456Z,APP_MOU,NCA_BUL,InPlay,Out,NoShift,67.68823,57.09463,133.40948,37.00875,82.51627,-58.04336,148.06377,-8.8862,245.3703,-142.93278,320.94047,-16.15336,277.82812,133.93716,"Puig, Ethan",813911,"Zamora, Joseph",1000128701,"Mummau, Jake",701417,"Xuereb, Jonathan",804436,"Soul, Nico",1000275968,"Evans, Charlie",813602,"Luft, Riley",1000102710,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,11,928c4000-2d4e-11f1-8dae-b3d58bc9f52b,b246ea74-7c2a-4d51-832a-640fa3f24330,2026-03-31,18:11:31.04,2026-03-31,22:11:31.04,2026-03-31T18:11:31.0454784-04:00,2026-03-31T22:11:31.0454784Z,NCA_BUL,APP_MOU,InPlay,Double,NoShift,78.30139,43.8215,137.56918,45.44665,73.66135,-49.11513,137.9816,-37.02508,271.80931,-119.73518,313.4911,14.67627,253.28818,131.44116,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,12,b0b66b00-2d4e-11f1-8dae-b3d58bc9f52b,7ab37e6a-ff51-4849-8ae8-02f718ef1d00,2026-03-31,18:12:21.61,2026-03-31,22:12:21.61,2026-03-31T18:12:21.6149504-04:00,2026-03-31T22:12:21.6149504Z,NCA_BUL,APP_MOU,FoulBallNotFieldable,Undefined,NoShift,92.75104,61.22019,137.35576,17.32522,74.80172,-50.74118,137.24508,-36.19009,268.88556,-125.69604,326.81625,0.85385,260.60053,136.63697,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,13,bf3ef7f0-2d4e-11f1-8dae-b3d58bc9f52b,0ca0d426-f62a-40c0-8574-624f9682daea,2026-03-31,18:12:45.98,2026-03-31,22:12:45.98,2026-03-31T18:12:45.9893760-04:00,2026-03-31T22:12:45.9893760Z,NCA_BUL,APP_MOU,BallCalled,Undefined,NoShift,92.16951,61.44134,137.05589,17.8586,83.0082,-58.22554,136.20949,-36.45395,265.57543,-125.05501,324.45213,0.31549,262.71619,137.48999,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,14,caa0f080-2d4e-11f1-8dae-b3d58bc9f52b,ee4b8b76-5776-401c-ba03-943964f71505,2026-03-31,18:13:05.13,2026-03-31,22:13:05.13,2026-03-31T18:13:05.1341312-04:00,2026-03-31T22:13:05.1341312Z,NCA_BUL,APP_MOU,BallCalled,Undefined,NoShift,92.84893,62.26554,136.61284,17.18427,80.40914,-56.89373,137.89979,-38.62873,271.37184,-128.50842,319.91322,-0.15822,261.16533,137.69246,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,15,d5d6a8f0-2d4e-11f1-8dae-b3d58bc9f52b,107ef629-a88c-4666-b7c5-88fb10382942,2026-03-31,18:13:23.89,2026-03-31,22:13:23.89,2026-03-31T18:13:23.8983680-04:00,2026-03-31T22:13:23.8983680Z,NCA_BUL,APP_MOU,FoulBallNotFieldable,Undefined,NoShift,92.98081,62.09743,136.84835,16.116,82.79104,-59.21599,139.07742,-38.59298,271.13221,-128.09673,318.38939,0.17427,261.32836,137.18652,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,16,e43343e0-2d4e-11f1-8dae-b3d58bc9f52b,3afb5089-a409-4f92-a415-f7590ebcce20,2026-03-31,18:13:47.97,2026-03-31,22:13:47.97,2026-03-31T18:13:47.9774720-04:00,2026-03-31T22:13:47.9774720Z,NCA_BUL,APP_MOU,BallCalled,Undefined,NoShift,92.89853,61.24069,137.11018,18.13367,89.73761,-67.47328,136.62876,-38.93009,275.69234,-115.57269,313.76246,12.30252,241.54351,138.99177,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,17,f27ddd70-2d4e-11f1-8dae-b3d58bc9f52b,179d59e4-4513-4978-b0ed-0ff0c6724ddc,2026-03-31,18:14:12.01,2026-03-31,22:14:12.01,2026-03-31T18:14:12.0118784-04:00,2026-03-31T22:14:12.0118784Z,NCA_BUL,APP_MOU,BallCalled,Undefined,NoShift,92.64712,60.82521,137.11328,18.93274,88.23456,-66.36928,136.83394,-39.27643,274.39983,-117.8817,319.01901,7.64252,242.46607,139.01648,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,18,090ba360-2d4f-11f1-8dae-b3d58bc9f52b,be9fa06b-ce47-462d-a719-1c1e9cdb9e15,2026-03-31,18:14:49.84,2026-03-31,22:14:49.84,2026-03-31T18:14:49.8405888-04:00,2026-03-31T22:14:49.8405888Z,NCA_BUL,APP_MOU,StrikeCalled,Undefined,NoShift,94.58035,60.87451,139.32259,19.84709,78.09925,-51.0225,134.41509,-32.87926,273.58992,-114.34138,314.90618,14.47329,259.76687,139.19857,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,19,15d01220-2d4f-11f1-8dae-b3d58bc9f52b,57c5d813-4593-4c0d-986d-d8e125cd34b8,2026-03-31,18:15:11.19,2026-03-31,22:15:11.19,2026-03-31T18:15:11.1948800-04:00,2026-03-31T22:15:11.1948800Z,NCA_BUL,APP_MOU,InPlay,Sacrifice,NoShift,88.88567,55.42996,130.32704,20.58766,75.44199,-50.26778,134.87423,-30.47121,275.2528,-119.01055,311.93603,14.01095,262.80062,139.71921,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,20,2963aae0-2d4f-11f1-8dae-b3d58bc9f52b,88fe049e-5b43-420e-bd4f-7b5791e1ce8a,2026-03-31,18:15:43.98,2026-03-31,22:15:43.98,2026-03-31T18:15:43.9880704-04:00,2026-03-31T22:15:43.9880704Z,NCA_BUL,APP_MOU,BallCalled,Undefined,NoShift,73.7792,49.31612,138.38765,43.178,77.66329,-52.53306,136.24851,-38.12787,271.2416,-123.65978,314.94826,0.78964,269.4242,141.3354,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,21,33a650c0-2d4f-11f1-8dae-b3d58bc9f52b,cc3498e8-1f4d-4361-9ea5-4c35539b03b9,2026-03-31,18:16:01.28,2026-03-31,22:16:01.28,2026-03-31T18:16:01.2811264-04:00,2026-03-31T22:16:01.2811264Z,NCA_BUL,APP_MOU,InPlay,Double,NoShift,74.69791,49.69183,140.45286,43.75307,78.69992,-54.5116,136.82882,-36.45464,268.25608,-123.17797,314.58809,0.62515,267.78675,141.56263,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,22,51e6c2e0-2d4f-11f1-8dae-b3d58bc9f52b,8b5f812c-7969-4422-9389-7ef1c77590e2,2026-03-31,18:16:52.09,2026-03-31,22:16:52.09,2026-03-31T18:16:52.0959488-04:00,2026-03-31T22:16:52.0959488Z,NCA_BUL,APP_MOU,BallCalled,Undefined,NoShift,94.32295,62.33701,135.58082,17.63302,88.25626,-67.1856,138.62783,-36.0602,261.27916,-131.04345,311.75472,-0.06315,270.44195,140.29804,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,23,5df241e0-2d4f-11f1-8dae-b3d58bc9f52b,8951e5bf-1239-4ab3-8d9b-e1788a0d4c30,2026-03-31,18:17:12.29,2026-03-31,22:17:12.29,2026-03-31T18:17:12.2930688-04:00,2026-03-31T22:17:12.2930688Z,NCA_BUL,APP_MOU,InPlay,Out,NoShift,92.94207,61.63374,139.26833,18.83828,86.51806,-68.26519,137.22163,-36.14789,273.08536,-136.27917,312.15229,-0.09258,267.94807,139.74526,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,24,76e1c590-2d4f-11f1-8dae-b3d58bc9f52b,649a1607-8ea2-4a75-9637-c639faf7e676,2026-03-31,18:17:54.02,2026-03-31,22:17:54.02,2026-03-31T18:17:54.0254208-04:00,2026-03-31T22:17:54.0254208Z,NCA_BUL,APP_MOU,StrikeSwinging,Undefined,NoShift,94.39074,78.59502,134.77932,56.56492,82.66306,-43.15972,151.91831,-19.59481,275.01644,-124.93836,325.14681,-5.71474,272.42729,143.52853,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,25,82a2ce10-2d4f-11f1-8dae-b3d58bc9f52b,1c591145-149a-4d5b-9383-a54fc32ca2f9,2026-03-31,18:18:13.80,2026-03-31,22:18:13.80,2026-03-31T18:18:13.8074112-04:00,2026-03-31T22:18:13.8074112Z,NCA_BUL,APP_MOU,BallCalled,Undefined,NoShift,93.66998,77.79774,132.93041,58.34437,87.07988,-47.82266,150.66146,-19.1312,273.81478,-131.47314,322.76585,-5.03256,270.75872,143.18326,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,26,8edb0260-2d4f-11f1-8dae-b3d58bc9f52b,dd08bba0-716e-4f22-913e-bd3e7ef2b32d,2026-03-31,18:18:34.38,2026-03-31,22:18:34.38,2026-03-31T18:18:34.3811584-04:00,2026-03-31T22:18:34.3811584Z,NCA_BUL,APP_MOU,BallCalled,Undefined,NoShift,93.17571,77.29266,134.31593,57.67988,83.95189,-46.62543,151.2273,-18.51072,270.03505,-128.82961,327.15282,-4.48128,271.70963,142.67665,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,27,99a304e0-2d4f-11f1-8dae-b3d58bc9f52b,3c40002c-77fc-4b8b-bfd9-136cdc540921,2026-03-31,18:18:52.35,2026-03-31,22:18:52.35,2026-03-31T18:18:52.3564544-04:00,2026-03-31T22:18:52.3564544Z,NCA_BUL,APP_MOU,StrikeSwinging,Undefined,NoShift,93.89273,78.14239,134.13349,58.41904,84.65927,-48.41231,149.76349,-19.78867,273.84716,-129.90368,326.91536,-4.00737,270.02011,141.47751,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,28,a72a2760-2d4f-11f1-8dae-b3d58bc9f52b,97006393-3a2f-4a3a-ae60-8123dfb22cac,2026-03-31,18:19:15.08,2026-03-31,22:19:15.08,2026-03-31T18:19:15.0808576-04:00,2026-03-31T22:19:15.0808576Z,NCA_BUL,APP_MOU,BallCalled,Undefined,NoShift,92.17908,77.17004,133.73959,58.25047,92.44075,-49.95846,150.18754,-18.82122,257.20447,-133.47731,323.309,-10.10412,272.0014,140.55213,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,29,b44b3510-2d4f-11f1-8dae-b3d58bc9f52b,4a611686-e520-4cbb-9283-ac6f955287ff,2026-03-31,18:19:37.16,2026-03-31,22:19:37.16,2026-03-31T18:19:37.1638272-04:00,2026-03-31T22:19:37.1638272Z,NCA_BUL,APP_MOU,InPlay,Out,NoShift,92.26563,76.98706,133.76067,57.90315,95.60725,-53.34513,150.2101,-20.67524,258.93594,-134.70213,319.04869,-9.96438,271.49993,140.79741,"Gillen, Patrick",804322,"Swangim, Zeb",1000239439,"Parks, Tyler",823708,"Lowe, Logan",1000448251,"Johnson, Blaize",10082492,"Pereira, Jake",10090799,"Minarik, Jake",1000414115,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,30,100a2550-2d50-11f1-8dae-b3d58bc9f52b,27cb1189-81bb-488f-9d32-a355072648ef,2026-03-31,18:22:11.08,2026-03-31,22:22:11.08,2026-03-31T18:22:11.0816256-04:00,2026-03-31T22:22:11.0816256Z,APP_MOU,NCA_BUL,InPlay,Single,NoShift,98.50088,61.33306,150.43895,31.9191,103.44642,-69.0271,143.50773,-45.43343,276.62844,-125.67262,317.85458,13.79004,254.65934,148.11887,"Puig, Ethan",813911,"Zamora, Joseph",1000128701,"Mummau, Jake",701417,"Xuereb, Jonathan",804436,"Soul, Nico",1000275968,"Evans, Charlie",813602,"Luft, Riley",1000102710,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,31,21cb6f10-2d50-11f1-8dae-b3d58bc9f52b,f1de009c-9477-4f69-b8f5-b9babdc96bf6,2026-03-31,18:22:40.80,2026-03-31,22:22:40.80,2026-03-31T18:22:40.8017408-04:00,2026-03-31T22:22:40.8017408Z,APP_MOU,NCA_BUL,StrikeCalled,Undefined,NoShift,66.81063,56.72562,141.79746,26.66629,83.93004,-58.95777,135.6048,-39.84774,275.22521,-124.31215,316.15268,13.56197,252.32464,146.33781,"Puig, Ethan",813911,"Zamora, Joseph",1000128701,"Mummau, Jake",701417,"Xuereb, Jonathan",804436,"Soul, Nico",1000275968,"Evans, Charlie",813602,"Luft, Riley",1000102710,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,32,2c2b60f0-2d50-11f1-8dae-b3d58bc9f52b,c50f699c-e11f-4b7b-b184-3d9f75a10882,2026-03-31,18:22:58.26,2026-03-31,22:22:58.26,2026-03-31T18:22:58.2673920-04:00,2026-03-31T22:22:58.2673920Z,APP_MOU,NCA_BUL,FoulBallNotFieldable,Undefined,NoShift,66.19568,57.7951,141.31842,26.74683,83.61003,-59.12465,134.74321,-38.12999,274.0738,-122.72706,314.62357,13.98771,251.85366,145.55459,"Puig, Ethan",813911,"Zamora, Joseph",1000128701,"Mummau, Jake",701417,"Xuereb, Jonathan",804436,"Soul, Nico",1000275968,"Evans, Charlie",813602,"Luft, Riley",1000102710,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,33,48aee0d0-2d50-11f1-8dae-b3d58bc9f52b,a676f316-bba0-473a-8cf6-8fdbdc5494a0,2026-03-31,18:23:46.14,2026-03-31,22:23:46.14,2026-03-31T18:23:46.1458432-04:00,2026-03-31T22:23:46.1458432Z,APP_MOU,NCA_BUL,BallCalled,Undefined,NoShift,66.12849,57.09877,140.1643,25.74677,82.71971,-59.39022,134.50887,-39.30418,275.70796,-125.12599,314.77625,12.574,254.93667,147.83378,"Puig, Ethan",813911,"Zamora, Joseph",1000128701,"Mummau, Jake",701417,"Xuereb, Jonathan",804436,"Soul, Nico",1000275968,"Evans, Charlie",813602,"Luft, Riley",1000102710,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,34,5749bd40-2d50-11f1-8dae-b3d58bc9f52b,984de318-f887-4d0a-93f3-672fb51b64ef,2026-03-31,18:24:10.55,2026-03-31,22:24:10.55,2026-03-31T18:24:10.5592832-04:00,2026-03-31T22:24:10.5592832Z,APP_MOU,NCA_BUL,InPlay,HomeRun,NoShift,96.10681,58.10439,141.45861,23.68144,101.85936,-72.13172,143.07138,-46.72872,274.39466,-124.76599,313.79357,13.27113,255.20143,149.21545,"Puig, Ethan",813911,"Zamora, Joseph",1000128701,"Mummau, Jake",701417,"Xuereb, Jonathan",804436,"Soul, Nico",1000275968,"Evans, Charlie",813602,"Luft, Riley",1000102710,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,35,75b5d340-2d50-11f1-8dae-b3d58bc9f52b,fa8c2df7-bc68-4e89-bd2d-2497f7f5e8dc,2026-03-31,18:25:01.66,2026-03-31,22:25:01.66,2026-03-31T18:25:01.6674304-04:00,2026-03-31T22:25:01.6674304Z,APP_MOU,NCA_BUL,StrikeCalled,Undefined,NoShift,95.57037,63.65532,149.66169,33.03738,99.57389,-68.83107,143.34006,-46.62388,275.30862,-125.06606,316.37962,13.87204,253.84355,145.9766,"Puig, Ethan",813911,"Zamora, Joseph",1000128701,"Mummau, Jake",701417,"Xuereb, Jonathan",804436,"Soul, Nico",1000275968,"Evans, Charlie",813602,"Luft, Riley",1000102710,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,36,7ef75cd0-2d50-11f1-8dae-b3d58bc9f52b,4c7cebf2-9f82-4e7b-b950-bb2a0976fc49,2026-03-31,18:25:17.21,2026-03-31,22:25:17.21,2026-03-31T18:25:17.2140032-04:00,2026-03-31T22:25:17.2140032Z,APP_MOU,NCA_BUL,StrikeCalled,Undefined,NoShift,97.68277,64.69482,150.27612,34.43612,100.59246,-69.65934,143.5434,-46.63543,278.873,-127.83884,315.76282,14.1368,253.63983,146.67653,"Puig, Ethan",813911,"Zamora, Joseph",1000128701,"Mummau, Jake",701417,"Xuereb, Jonathan",804436,"Soul, Nico",1000275968,"Evans, Charlie",813602,"Luft, Riley",1000102710,true
197d7303-619e-4e4b-bd3f-ff73083c07c6,37,893dfa50-2d50-11f1-8dae-b3d58bc9f52b,324425e4-ede3-478e-a50b-03b7341102f9,2026-03-31,18:25:34.46,2026-03-31,22:25:34.46,2026-03-31T18:25:34.4643584-04:00,2026-03-31T22:25:34.4643584Z,APP_MOU,NCA_BUL,BallCalled,Undefined,NoShift,97.38247,67.09544,150.14008,34.98579,100.71764,-70.59759,141.87388,-47.61144,279.01459,-128.29525,317.24341,13.59211,253.08931,148.53755,"Puig, Ethan",813911,"Zamora, Joseph",1000128701,"Mummau, Jake",701417,"Xuereb, Jonathan",804436,"Soul, Nico",1000275968,"Evans, Charlie",813602,"Luft, Riley",1000102710,true
